Time, L Pixel X  , L Pixel Y  , L Pixel Z, L hit point in Z , L Looking At, L World X, L World Y, R Pixel X , R Pixel Y  , R Pixel Z, R hit point in Z , R Looking At, R World X, R World Y, C Pixel X , C Pixel Y  , C Pixel Z, C hit point in Z , C Looking At, C World X, C World Y, L Origin X , L Origin Y  , L Origin Z, R Origin X  , R Origin Y  , R Origin Z
638176969164363318, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03209294, 0.001867767, -0.03288701, 0, 0, 0
638176969164533375, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03221509, 0.001851395, -0.0328607, 0, 0, 0
638176969164693311, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03238515, 0.002072678, -0.03280942, 0.03126515, 0.002728241, -0.03072942
638176969164873309, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03230622, 0.00169455, -0.03125997, 0.03114623, 0.002812759, -0.03108176
638176969165034130, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03244582, 0.001410904, -0.03029494, 0.03103801, 0.002841766, -0.03103125
638176969165204164, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03249459, 0.001422821, -0.03004074, 0.0309272, 0.00274765, -0.0305092
638176969165364130, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03264301, 0.001437485, -0.03023461, 0.03084581, 0.003134338, -0.03153703
638176969165534152, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03270352, 0.001554733, -0.03034268, 0.03072829, 0.003158753, -0.03155946
638176969165704232, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03280738, 0.001383728, -0.0301436, 0.03058867, 0.003046219, -0.03119855
638176969165864049, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03278426, 0.001530884, -0.03061347, 0.03043347, 0.002664093, -0.0298628
638176969166024129, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.0327948, 0.001496292, -0.03061304, 0.03042175, 0.002689911, -0.02997377
638176969166194154, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.0328095, 0.001493408, -0.0306116, 0.03042307, 0.002703964, -0.03002794
638176969166384067, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03283014, 0.001486755, -0.0306116, 0.0303951, 0.00271521, -0.03024391
638176969166534121, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.0328307, 0.001481873, -0.03061447, 0.03034885, 0.002603424, -0.03019144
638176969166704132, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.0328954, 0.001410233, -0.03061447, 0.0302769, 0.002421433, -0.02980622
638176969166864141, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03301663, 0.00104686, -0.03081929, 0.0302681, 0.002659302, -0.03066452
638176969199031366, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.02889762, 0.008257858, -0.03498842
638176969199191376, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.02856104, 0.008201919, -0.03466193
638176969199361303, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.02823479, 0.007942933, -0.03283988
638176969199531308, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02994968, 0.003494415, -0.02712358, 0.02791991, 0.008000321, -0.0320719
638176969199701400, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.02749028, 0.007997178, -0.03028066
638176969199861301, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.02737224, 0.008046403, -0.03016922
638176969200041304, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.02662154, 0.007759491, -0.02913777
638176969200201422, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.02631578, 0.0075569, -0.02841644
638176969201861305, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03485091, 0.004064377, -0.02739055, 0, 0, 0
638176969206201298, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.02877736, 0.003765595, -0.02915024
638176969206361358, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.02860626, 0.00368599, -0.02889174
638176969206531303, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.02848383, 0.00381366, -0.02922186
638176969210531388, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03136859, 0.003289948, -0.02681087, 0, 0, 0
638176969258193571, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03048969, 0.004292328, -0.026759, 0, 0, 0
638176969258363549, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03053427, 0.004293366, -0.02674143, 0, 0, 0
638176969276196732, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.0325257, 0.002482559, -0.03170726, 0.03061055, 0.001478211, -0.03042307
638176969276367079, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03237259, 0.002864853, -0.03218184, 0.0307657, 0.001954697, -0.03145108
638176969276526717, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03248442, 0.003378037, -0.03332451, 0.03064787, 0.002034821, -0.03135536
638176969276696813, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03298007, 0.003301819, -0.03263631, 0.03017638, 0.002100616, -0.03121773
638176969276867042, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.0329539, 0.003240372, -0.03233328, 0.03009764, 0.002086899, -0.03083351
638176969277026708, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.0326825, 0.003245636, -0.03183135, 0.03035996, 0.002320007, -0.03091054
638176969277196745, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03237135, 0.003572556, -0.03205743, 0.03067693, 0.002755982, -0.03132985
638176969277366798, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03209747, 0.003750519, -0.03188159, 0.03093904, 0.002810486, -0.0307569
638176969277526708, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03190428, 0.003889099, -0.0316099, 0.03113193, 0.00313237, -0.0310054
638176969277706805, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03186229, 0.004027695, -0.03139893, 0.03115975, 0.003246033, -0.03091824
638176969277876781, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03184428, 0.004003891, -0.03136289, 0.03116008, 0.003224762, -0.03095853
638176969278036727, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03167885, 0.004399369, -0.03337465, 0.03116387, 0.003201645, -0.03117029
638176969278197065, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03186356, 0.00383635, -0.03143027, 0.03113144, 0.003077347, -0.03114345
638176969278366724, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03192375, 0.003708451, -0.03133783, 0.03107579, 0.002879288, -0.0308504
638176969278527224, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03205406, 0.003751297, -0.03157338, 0.03095152, 0.002820267, -0.03091748
638176969278697149, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03219061, 0.003695511, -0.03148783, 0.03079584, 0.002783096, -0.03123706
638176969278877052, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03229219, 0.003707993, -0.03180275, 0.03068549, 0.002690216, -0.03127298
638176969279047109, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03233524, 0.003639008, -0.03189894, 0.03064554, 0.002551712, -0.03121962
638176969279197032, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03236401, 0.003473648, -0.03177964, 0.03060355, 0.002260223, -0.03074765
638176969279367103, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03238062, 0.003265945, -0.03156699, 0.0305875, 0.002255783, -0.03090387
638176969279527173, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03239363, 0.003113373, -0.03138794, 0.03058199, 0.002227753, -0.03099887
638176969279697035, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.0323674, 0.003059998, -0.03194098, 0.03057732, 0.002115891, -0.03107814
638176969279860169, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03233339, 0.002885834, -0.03193057, 0.03061775, 0.002062897, -0.03124332
638176969280030176, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03233225, 0.002655624, -0.03183617, 0.03064086, 0.001930817, -0.03119765
638176969280190661, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03238619, 0.002470032, -0.03170613, 0.03060826, 0.001890747, -0.03151238
638176969280370711, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03244853, 0.002409287, -0.03189472, 0.03058219, 0.001740997, -0.03127307
638176969281859186, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.02964208, 0.001680924, -0.03140995
638176969282038903, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03325234, 0.002589294, -0.03274984, 0.02973964, 0.001531601, -0.03104296
638176969282198900, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03321323, 0.002454987, -0.03243839, 0.02976393, 0.001604279, -0.03144803
638176969282360251, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.0331541, 0.002180115, -0.03160332, 0.02984638, 0.001577744, -0.03147282
638176969282528875, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03304723, 0.002104401, -0.0318066, 0.02993909, 0.001456299, -0.03139646
638176969282698950, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03297094, 0.002022293, -0.03177471, 0.03003816, 0.001359421, -0.03129828
638176969282858954, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03287818, 0.001877579, -0.03159339, 0.03011119, 0.001198547, -0.03110648
638176969283028877, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03281694, 0.001818115, -0.03169885, 0.03019368, 0.001155304, -0.031241
638176969283198878, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03271758, 0.001744492, -0.03157347, 0.03029492, 0.001084442, -0.03125046
638176969283359950, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03258588, 0.001697769, -0.03158547, 0.03045073, 0.001132965, -0.03161018
638176969283528880, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03236743, 0.001616425, -0.03154289, 0.03066248, 0.001091293, -0.03170027
638176969283698885, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03221846, 0.001686234, -0.03188855, 0.03082817, 0.001151245, -0.03207401
638176969283869201, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03209811, 0.001627823, -0.03177063, 0.03092975, 0.001014435, -0.03190294
638176969284038884, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03267847, 0.001650971, -0.03168123, 0.03044211, 0.0008931122, -0.03179816
638176969284188879, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03351733, 0.001994873, -0.03252577, 0.02962975, 0.0006983033, -0.03132733
638176969284368891, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03398632, 0.00113768, -0.03204236, 0, 0, 0
638176969284698901, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.0339618, 0.001473297, -0.03197318, 0, 0, 0
638176969284858878, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03393976, 0.001689163, -0.03190348, 0.02918062, 0.0004224854, -0.03176218
638176969285028948, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03374428, 0.001484451, -0.03196215, 0.02932069, 0.0002493744, -0.03176956
638176969285198882, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03358702, 0.001357529, -0.03216768, 0.02945149, 0.0001398773, -0.03165621
638176969285368884, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03345628, 0.001193817, -0.03215334, 0.02955466, -4.663086E-05, -0.03147565
638176969285528875, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03337904, 0.00114679, -0.03222579, 0.02962587, -6.599427E-05, -0.03153461
638176969285698989, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03323621, 0.0009188233, -0.03193541, 0.02976593, -4.753113E-05, -0.031756
638176969285858953, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03316429, 0.0006488343, -0.03165265, 0.02993759, -7.415772E-05, -0.03177793
638176969286038948, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03306198, 0.0003335877, -0.03042758, 0.03006513, -6.982422E-05, -0.03176283
638176969286198976, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03294251, 0.0002504883, -0.02990552, 0.03015807, 6.259156E-05, -0.03202799
638176969286368950, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.0327142, 0.0008775941, -0.03198276, 0.030284, 9.007264E-05, -0.03204747
638176969286528883, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03256871, 0.0009786225, -0.03227979, 0.03042864, 7.824707E-05, -0.0318495
638176969286698877, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03244962, 0.0008645325, -0.03178906, 0.03057985, 0.0001384277, -0.03196158
638176969286858992, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03230646, 0.0009081269, -0.03203449, 0.0307146, 0.0002662201, -0.03218839
638176969287028978, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03217227, 0.001016983, -0.03233208, 0.03083689, 0.0003668213, -0.03229148
638176969287198970, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03207193, 0.001029373, -0.03219127, 0.03097011, 0.0006546631, -0.03284207
638176969287358978, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03207314, 0.001082443, -0.03214302, 0.03097308, 0.0005621644, -0.03231711
638176969287528958, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03336786, 0.0009734497, -0.03108177, 0.02988947, 0.0003975067, -0.03155296
638176969287698945, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03392592, 0.001196701, -0.03189177, 0.0290999, 0.0005569306, -0.03198013
638176969287868974, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03421379, 0.001089752, -0.03198444, 0.02865769, 0.0004907532, -0.03192363
638176969288028887, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03410027, 0.0006824646, -0.03202946, 0.02876225, 0.0004046631, -0.03192456
638176969288198998, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03393859, 0.0003094788, -0.03205033, 0.02893134, 0.0002633515, -0.03192128
638176969288368968, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03379485, 0.0001782837, -0.0320268, 0.02906713, 0.0002394104, -0.03185506
638176969288528946, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03369461, 0.0003732452, -0.03173187, 0.02922815, 0.0005421143, -0.03206471
638176969288698980, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03364917, 0.0007835694, -0.03207089, 0.02932958, 0.0003919068, -0.03097444
638176969288859291, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03354977, 0.001279602, -0.03224973, 0.02935829, 0.000704361, -0.03124062
