Time, L Pixel X  , L Pixel Y  , L Pixel Z, L hit point in Z , L Looking At, L World X, L World Y, R Pixel X , R Pixel Y  , R Pixel Z, R hit point in Z , R Looking At, R World X, R World Y, C Pixel X , C Pixel Y  , C Pixel Z, C hit point in Z , C Looking At, C World X, C World Y, L Origin X , L Origin Y  , L Origin Z, R Origin X  , R Origin Y  , R Origin Z
638175053623116811, 912.3947, 812.457, -46.8303, 0, N/A, -22.66795, 6.380439, 907.7132, 839.2599, -46.8303, 0, N/A, -20.07542, 4.237244, 912.3947, 812.457, -46.8303, 0, N/A, -22.63795, 6.38044, -0.03178453, -0.001368393, -0.03009509, 0.03150909, -0.002122894, -0.02990537
638175053623276796, 912.3947, 812.457, -46.8303, 0, N/A, -22.66795, 6.380439, 907.7132, 839.2599, -46.8303, 0, N/A, -20.07542, 4.237244, 912.3947, 812.457, -46.8303, 0, N/A, -22.63795, 6.38044, -0.03174022, -0.001084244, -0.03028403, 0.03157222, -0.002086197, -0.02965146
638175053623446808, 912.3947, 812.457, -46.8303, 0, N/A, -22.66795, 6.380439, 907.7132, 839.2599, -46.8303, 0, N/A, -20.07542, 4.237244, 912.3947, 812.457, -46.8303, 0, N/A, -22.63795, 6.38044, -0.03183302, -0.001058258, -0.03019164, 0.0314744, -0.002209061, -0.02930747
638175053623606809, 912.3947, 812.457, -46.8303, 0, N/A, -22.66795, 6.380439, 907.7132, 839.2599, -46.8303, 0, N/A, -20.07542, 4.237244, 912.3947, 812.457, -46.8303, 0, N/A, -22.63795, 6.38044, -0.0319525, -0.001500183, -0.02941109, 0.03137143, -0.002345215, -0.02956349
638175053623786809, 912.3947, 812.457, -46.8303, 0, N/A, -22.66795, 6.380439, 907.7132, 839.2599, -46.8303, 0, N/A, -20.07542, 4.237244, 912.3947, 812.457, -46.8303, 0, N/A, -22.63795, 6.38044, -0.03140623, -0.001985138, -0.02897281, 0.03192091, -0.003170304, -0.02822635
638175053623946811, 912.3947, 812.457, -46.8303, 0, N/A, -22.66795, 6.380439, 907.7132, 839.2599, -46.8303, 0, N/A, -20.07542, 4.237244, 912.3947, 812.457, -46.8303, 0, N/A, -22.63795, 6.38044, -0.03066706, -0.00260109, -0.02866127, 0.03248345, -0.004020569, -0.02715833
638175053624116800, 1078.779, 832.9521, -46.83065, 79.9399, large, 26.10931, 0.5770513, 907.7132, 839.2599, -46.8303, 0, N/A, -20.07542, 4.237244, 1078.779, 832.9521, -46.83068, 79.93995, large, 26.13932, 0.577051, -0.0301263, -0.003444824, -0.02771617, 0.03295124, -0.004439804, -0.027103
638175053624276822, 1141.64, 806.1627, -46.8303, 77.92525, large, 18.56874, -2.251531, 1154.165, 819.5884, -45.36128, 76.09025, medium, 17.03602, -0.790354, 1141.64, 806.1627, -46.8303, 77.92526, large, 18.59874, -2.25153, -0.02967355, -0.00356102, -0.02842085, 0.0332813, -0.004755005, -0.02691225
638175053624446817, 1168.717, 815.5084, -45.36115, 75.30362, medium, 12.8509, -1.077665, 1150.186, 807.6862, -45.36115, 75.62865, medium, 14.56418, -1.892275, 1150.203, 807.6962, -45.36115, 75.62832, medium, 14.56255, -1.891222, -0.02978737, -0.004372559, -0.02668732, 0.03327248, -0.00477034, -0.02697365
638175053624606836, 1143.891, 809.4755, -45.36115, 75.42867, medium, 13.48716, -1.616033, 1131.354, 831.648, -45.36115, 75.56631, medium, 14.57827, 0.6307209, 1131.354, 831.648, -45.36115, 75.56631, medium, 14.57827, 0.6307209, -0.03012612, -0.004303314, -0.02716022, 0.03296858, -0.00467804, -0.02705425
638175053624776800, 1109.851, 811.677, -45.36115, 75.37534, medium, 13.27351, -1.173542, 1123.979, 787.529, -45.36115, 75.29443, medium, 12.06995, -3.608772, 1123.968, 787.5627, -45.36115, 75.29435, medium, 12.07086, -3.60539, -0.03049341, -0.004276489, -0.02732541, 0.03259546, -0.004866516, -0.02637488
638175053624946814, 1097.12, 814.1334, -45.36115, 75.26746, medium, 12.70324, -0.7656087, 1064.263, 807.6552, -45.36115, 75.88881, medium, 15.98794, -1.50567, 1067.31, 808.2643, -45.36115, 75.82368, medium, 15.67891, -1.434524, -0.03088291, -0.004428772, -0.02671736, 0.03233023, -0.004147247, -0.02787543
638175053625116797, 1043.126, 792.8641, -45.36115, 75.74016, medium, 14.97073, -2.588616, 1033.607, 797.6913, -45.36115, 75.90881, medium, 15.97118, -2.099601, 1040.042, 794.43, -45.36115, 75.79283, medium, 15.31347, -2.430816, -0.03105086, -0.003223511, -0.02938976, 0.03210245, -0.003636108, -0.02901116
638175053625286800, 1050.472, 813.4194, -45.36115, 75.26012, medium, 12.75486, -0.1698753, 1021.035, 816.3201, -45.36115, 75.80993, medium, 15.81506, 0.0982551, 1030.478, 815.3946, -45.36115, 75.61785, medium, 14.82807, 0.01146823, -0.03144864, -0.003791138, -0.02733757, 0.03179021, -0.004186875, -0.02694432
638175053625446809, 1031.441, 817.7932, -45.36115, 75.12503, medium, 11.98776, 0.7548114, 996.5176, 810.3148, -45.36115, 75.79093, medium, 15.70756, -0.112705, 1006.398, 812.4269, -45.36115, 75.5804, medium, 14.64556, 0.1365733, -0.03170549, -0.003487869, -0.02742215, 0.03160495, -0.004046295, -0.02685979
638175053625606824, 1020.591, 817.1122, -45.36115, 75.09078, medium, 11.7743, 0.8855664, 989.106, 810.5458, -45.36115, 75.67624, medium, 15.15134, 0.1220388, 1000.316, 812.8824, -45.36115, 75.44749, medium, 13.9435, 0.3974253, -0.03178671, -0.003452393, -0.0272849, 0.03152934, -0.004045853, -0.02683685
638175053625776813, 1006.561, 797.4237, -45.36115, 74.92892, medium, 10.45072, -0.7870718, 965.5939, 823.2149, -45.36115, 75.60445, medium, 14.8128, 1.985592, 975.3219, 817.0936, -45.36115, 75.40864, medium, 13.76037, 1.312347, -0.03192, -0.003204926, -0.02730536, 0.0314182, -0.004011261, -0.0267997
638175053625946794, 979.9144, 809.2556, -45.36115, 75.08104, medium, 11.70844, 0.6008286, 944.5478, 822.652, -45.36115, 75.75617, medium, 15.59139, 2.065064, 946.2885, 821.9875, -45.36115, 75.71693, medium, 15.39737, 1.990754, -0.03191405, -0.003072876, -0.02723769, 0.03140276, -0.003948303, -0.02676129
638175053626116819, 960.951, 804.4305, -45.36115, 74.9679, medium, 10.91253, 0.2820958, 919.3862, 814.5787, -45.36115, 75.74141, medium, 15.54263, 1.378369, 925.0807, 813.1901, -45.36115, 75.61575, medium, 14.89836, 1.225016, -0.03191277, -0.002811966, -0.02737403, 0.03138283, -0.003767243, -0.02669623
638175053626276794, 924.548, 793.2603, -45.36115, 75.41222, medium, 13.57454, -0.9591846, 904.2489, 809.8436, -45.36115, 75.81019, medium, 15.8827, 0.8824012, 904.2489, 809.8436, -45.36115, 75.81019, medium, 15.8827, 0.8824012, -0.03195267, -0.002089081, -0.02902438, 0.03126738, -0.003659821, -0.02661781
638175053626446797, 899.5276, 803.1437, -45.36115, 75.41991, medium, 13.75989, 0.05900621, 881.9033, 817.8093, -45.36115, 75.79206, medium, 15.79908, 1.7141, 881.9033, 817.8093, -45.36115, 75.79206, medium, 15.79908, 1.7141, -0.03216715, -0.002151215, -0.02855388, 0.03111508, -0.003459229, -0.02680458
638175053626606798, 886.7197, 798.2223, -45.36115, 75.47054, medium, 13.9514, -0.7407249, 858.3784, 810.5869, -45.40632, 76.14998, medium, 17.27697, 0.6402106, 858.3784, 810.5869, -45.40632, 76.14998, medium, 17.27697, 0.6402106, -0.03243009, -0.002067291, -0.02861894, 0.03092223, -0.002948288, -0.02831426
638175053626786793, 903.5878, 802.1481, -45.36115, 74.83817, medium, 9.68014, -1.275279, 897.0214, 801.683, -45.36115, 74.9351, medium, 10.44783, -1.335946, 901.756, 802.0209, -45.36115, 74.86441, medium, 9.915514, -1.291889, -0.03224088, -0.002018982, -0.02892496, 0.03105283, -0.003642105, -0.0268259
638175053626946816, 989.2671, 781.8475, -45.36115, 74.47663, medium, -1.972456, -4.445831, 976.0793, 792.5286, -44.7025, 73.70683, small, -0.5827103, -3.272278, 989.0772, 782.0054, -45.36115, 74.47473, medium, -1.923139, -4.429172, -0.03173308, -0.002499863, -0.02771442, 0.03152027, -0.003767121, -0.0269821
638175053627106806, 984.3387, 780.7956, -45.36115, 74.55681, medium, -2.59436, -5.164397, 948.6413, 798.2921, -44.7025, 73.70206, small, 1.169086, -3.272514, 965.7515, 789.9072, -44.7025, 73.76639, small, -0.6209069, -4.158285, -0.03178154, -0.002499786, -0.02769731, 0.03151395, -0.003679733, -0.02692987
638175053627276800, 958.9499, 782.6727, -45.36115, 74.54107, medium, -1.08839, -5.512452, 935.3882, 788.7597, -45.36115, 74.4781, medium, 1.459629, -4.884524, 941.8772, 787.0816, -45.36115, 74.48652, medium, 0.7619045, -5.05871, -0.03186047, -0.002445557, -0.02773792, 0.03140837, -0.00359169, -0.02687531
638175053627446803, 920.2712, 792.9058, -45.36115, 74.51524, medium, 0.8155396, -5.410882, 903.2375, 806.0287, -45.36115, 74.43315, medium, 2.703368, -3.975528, 903.2375, 806.0287, -45.36115, 74.43315, medium, 2.703368, -3.975528, -0.0321146, -0.002027908, -0.02895206, 0.03116673, -0.003458542, -0.02683994
638175053627616845, 908.4961, 801.8087, -45.36115, 74.46768, medium, 0.9721112, -4.862534, 888.7282, 819.7068, -44.70251, 73.71847, small, 3.153576, -2.846463, 888.7282, 819.7068, -44.70251, 73.71847, small, 3.153576, -2.846463, -0.03235178, -0.002269485, -0.02836438, 0.03094234, -0.003421921, -0.02686289
638175053627776805, 892.8994, 804.284, -45.36115, 74.51627, medium, 0.7171577, -5.465934, 864.7727, 809.6289, -45.36115, 74.54681, medium, 3.892949, -4.903227, 864.8029, 809.6289, -45.36115, 74.54662, medium, 3.889555, -4.903188, -0.03248586, -0.002208145, -0.02849464, 0.03086733, -0.002947998, -0.02801825
638175053627946850, 878.187, 802.9071, -45.36115, 74.57108, medium, 1.386084, -5.998594, 852.0427, 807.8338, -45.36115, 74.61887, medium, 4.358369, -5.479959, 878.187, 802.9071, -45.36115, 74.57108, medium, 1.416084, -5.998594, -0.03251619, -0.002031998, -0.02873856, 0.03080881, -0.002825546, -0.02789636
638175053628116802, 866.8544, 809.044, -45.36115, 74.54069, medium, 1.259388, -5.720323, 846.9824, 821.9201, -45.36115, 74.47975, medium, 3.535976, -4.29275, 866.8544, 809.044, -45.36115, 74.54069, medium, 1.289388, -5.720323, -0.03257674, -0.001979752, -0.02877999, 0.03072379, -0.002876526, -0.02738789
638175053628276802, 855.5159, 815.1986, -45.36115, 74.5065, medium, 1.91079, -5.241698, 825.3608, 821.4617, -45.36115, 74.59975, medium, 5.369416, -4.580869, 855.5159, 815.1986, -45.36115, 74.5065, medium, 1.94079, -5.241697, -0.03263184, -0.002035202, -0.02867999, 0.03073064, -0.002545288, -0.02839604
638175053628446804, 848.0076, 817.1996, -45.36115, 74.51928, medium, 1.712542, -5.449444, 817.101, 826.6485, -45.36115, 74.58038, medium, 5.270466, -4.438539, 847.9976, 817.1996, -45.36115, 74.51933, medium, 1.743676, -5.44947, -0.0326967, -0.001978043, -0.02884911, 0.03067304, -0.002577133, -0.02841
638175053628616808, 825.4772, 769.6971, -45.36115, 75.3433, medium, 3.221431, -11.47743, 807.166, 816.0215, -45.36115, 74.7482, medium, 5.416786, -6.241759, 820.8804, 781.3156, -45.36115, 75.15475, medium, 3.793918, -10.16693, -0.03272478, -0.001521317, -0.02975317, 0.03058621, -0.002406219, -0.02885703
638175053628776800, 792, 882, -45.36115, 74.4845, medium, 6.891484, 1.035947, 803.8334, 767.7744, -45.36115, 75.54396, medium, 5.358491, -12.0152, 803.8334, 767.7744, -45.36115, 75.54396, medium, 5.358491, -12.0152, 0, 0, 0, 0.03046822, -0.002178787, -0.02893631
638175053628946834, 859.6009, 769.2307, -45.36115, 75.36639, medium, -1.257326, -11.82219, 857.1993, 801.2541, -45.36115, 74.8135, medium, -0.893904, -8.188553, 859.5754, 769.5024, -45.36115, 75.36097, medium, -1.223919, -11.79137, -0.03258685, -0.002696579, -0.02834606, 0.03074526, -0.001307694, -0.03097429
638175053629146823, 862.1304, 797.0126, -45.36115, 74.9276, medium, -1.75792, -8.920655, 847.215, 827.2445, -45.36115, 74.51103, medium, 0.02216169, -5.524218, 847.429, 826.8107, -45.36115, 74.51565, medium, -0.002985739, -5.573017, -0.03241773, -0.0009631501, -0.02996375, 0.03103296, -0.002076767, -0.02855949
638175053629276812, 867.9074, 823.5056, -45.36115, 74.63748, medium, -2.636722, -6.227324, 840.8144, 839.7932, -44.7025, 73.75692, small, 0.493515, -4.393631, 841.4276, 839.4299, -44.7025, 73.75994, small, 0.4237637, -4.433139, -0.03232127, -0.0008670349, -0.03005063, 0.03108629, -0.001613297, -0.02955152
638175053629446799, 860.411, 837.0891, -45.36115, 74.48962, medium, -1.876118, -4.921185, 837.1556, 850.6887, -44.7025, 73.68671, small, 0.8150265, -3.388, 860.411, 837.0891, -45.36115, 74.48957, medium, -1.846121, -4.921192, -0.03223383, -0.0008268586, -0.02984696, 0.03116048, -0.001576859, -0.0297007
638175053629616835, 860.0105, 832.5297, -45.36115, 74.5556, medium, -2.016123, -5.627803, 830.1694, 848.3767, -44.7025, 73.72271, small, 1.424911, -3.850224, 860.0105, 832.5297, -45.36115, 74.5556, medium, -1.986123, -5.627803, -0.03220392, -0.0007168122, -0.02992455, 0.03119383, -0.001458405, -0.02992575
638175053629776800, 856.3938, 832.6278, -45.36115, 74.58463, medium, -1.968855, -5.962259, 823.3855, 841.8206, -45.36115, 74.47299, medium, 1.833121, -4.994992, 856.3938, 832.6278, -45.36115, 74.58463, medium, -1.938855, -5.962258, -0.03211106, -0.0004655304, -0.03036456, 0.03129991, -0.001121262, -0.03080969
638175053629946804, 852.7252, 831.056, -45.36115, 74.59901, medium, -1.735062, -6.18539, 823.7145, 845.3826, -45.36115, 74.43789, medium, 1.622465, -4.61757, 852.7252, 831.056, -45.36115, 74.59908, medium, -1.70506, -6.185385, -0.03206656, -0.0003080597, -0.03059569, 0.03130838, -0.001179947, -0.0305323
638175053630116792, 862.8707, 838.0758, -45.36115, 74.57325, medium, -3.180587, -5.338804, 825.2662, 850.3941, -44.7025, 73.7247, small, 1.136539, -3.962909, 862.4553, 838.2192, -45.36115, 74.56963, medium, -3.103297, -5.323341, -0.0321674, -0.000745636, -0.02924994, 0.03127857, -0.001307602, -0.03009189
638175053630276852, 858.696, 844.4828, -45.36115, 74.49221, medium, -2.834276, -4.56603, 823.6869, 848.3445, -44.7025, 73.73753, small, 1.174686, -4.14284, 826.0103, 848.0892, -44.7025, 73.73713, small, 0.9117623, -4.167439, -0.03220444, -0.0006831818, -0.02938352, 0.03123412, -0.001376328, -0.02985918
638175053630446799, 855.3641, 841.7372, -45.36115, 74.49249, medium, -2.603852, -4.700915, 825.0581, 846.1273, -44.7025, 73.73843, small, 0.8731509, -4.19901, 826.7945, 845.8826, -44.7025, 73.73934, small, 0.6767145, -4.224019, -0.03222212, -0.000638443, -0.02939046, 0.03120444, -0.001487259, -0.02943477
638175053630606796, 854.7166, 842.2819, -45.36115, 74.48151, medium, -2.61936, -4.558455, 822.0061, 846.9531, -44.7025, 73.72729, small, 1.129195, -4.023297, 830.0079, 845.813, -44.7025, 73.73267, small, 0.2242271, -4.141468, -0.03220738, -0.0005519257, -0.02946166, 0.03122658, -0.001347122, -0.02964044
638175053630786810, 854.2894, 850.8503, -44.7025, 73.74263, small, -2.68752, -3.362975, 818.4643, 845.2762, -44.7025, 73.73013, small, 1.377134, -4.030094, 850.9816, 850.3358, -44.7025, 73.73199, small, -2.286047, -3.424383, -0.03219954, -0.0005630493, -0.02919983, 0.0312347, -0.001301041, -0.02952266
638175053630946812, 850.7324, 852.275, -44.7025, 73.71031, small, -2.312251, -3.072337, 820.7881, 852.7349, -44.7025, 73.66251, small, 1.09344, -3.042481, 850.331, 852.2863, -44.7025, 73.70863, small, -2.237108, -3.071355, -0.03218975, -0.0004445038, -0.02927046, 0.03123107, -0.001353058, -0.02914896
638175053631116798, 847.2629, 853.5665, -44.7025, 73.67159, small, -1.868812, -2.641974, 802.9063, 837.5993, -45.36115, 74.46933, medium, 3.196996, -4.507886, 847.2629, 853.5665, -44.7025, 73.67157, small, -1.838812, -2.641974, -0.03218035, -0.0004351349, -0.02914214, 0.03134142, -0.0003564759, -0.03179437
638175053631286813, 843.347, 844.9122, -44.7025, 73.70639, small, -1.399634, -3.444242, 811.6682, 858.6484, -44.7025, 73.62339, small, 2.200214, -1.889176, 843.347, 844.9122, -44.7025, 73.70639, small, -1.369634, -3.444242, -0.03213676, -0.000335907, -0.02927966, 0.03129779, -0.001059982, -0.02967055
638175053631446812, 844.8948, 846.4046, -44.7025, 73.68349, small, -1.548777, -2.990307, 814.0283, 855.0953, -44.7025, 73.62366, small, 1.954975, -1.990969, 844.8948, 846.4046, -44.7025, 73.68349, small, -1.518777, -2.990307, -0.03212679, -0.0003317261, -0.0292354, 0.03129367, -0.001132324, -0.02939314
638175053631626831, 846.1379, 842.3885, -44.7025, 73.71217, small, -1.74412, -3.377055, 816.8622, 855.3697, -44.7025, 73.61203, small, 1.57292, -1.889324, 846.1379, 842.3885, -44.7025, 73.71217, small, -1.71412, -3.377056, -0.03212424, -0.0003300629, -0.02917603, 0.03128989, -0.001135895, -0.02928528
638175053631776795, 845.8763, 844.5209, -44.7025, 73.69283, small, -1.817245, -3.023422, 814.4571, 854.2192, -44.7025, 73.61506, small, 1.740737, -1.889981, 845.8763, 844.5209, -44.7025, 73.69283, small, -1.787245, -3.023422, -0.0321254, -0.0003478852, -0.02900919, 0.03132302, -0.0009263611, -0.02970973
638175053631946819, 847.3365, 847.9031, -44.7025, 73.67554, small, -2.099618, -2.556612, 825.5335, 860.8466, -44.7025, 73.57153, small, 0.3657191, -1.066463, 847.3265, 847.9131, -44.7025, 73.67544, small, -2.068508, -2.555473, -0.0321325, -0.0003557282, -0.02894922, 0.03125531, -0.001350678, -0.02833219
638175053632116803, 849.9641, 842.669, -44.7025, 73.71382, small, -2.528006, -2.97866, 805.1415, 839.6134, -44.7025, 73.70561, small, 2.562295, -3.260598, 849.9641, 842.669, -44.7025, 73.71382, small, -2.498006, -2.97866, -0.03214379, -0.0003742371, -0.0289157, 0.03136884, -0.0004232636, -0.03095166
638175053632276792, 849.5358, 840.0479, -44.7025, 73.72829, small, -2.544437, -3.216901, 813.7122, 853.6033, -44.7025, 73.59929, small, 1.498896, -1.633428, 849.5358, 840.0479, -44.7025, 73.72829, small, -2.514437, -3.216901, -0.03215317, -0.0004013214, -0.02898364, 0.03130252, -0.0008986664, -0.02962538
638175053632446798, 846.4713, 836.4177, -44.7025, 73.72778, small, -2.292952, -3.365911, 805.5088, 848.2378, -44.7025, 73.63, small, 2.332411, -1.961564, 846.4713, 836.4177, -44.7025, 73.72778, small, -2.262952, -3.365912, -0.03216197, -0.0004914551, -0.02898912, 0.03130626, -0.0008422089, -0.03000681
638175053632616853, 842.1677, 825.9719, -45.36115, 74.44734, medium, -1.868854, -4.466621, 820.2532, 842.8472, -44.7025, 73.62885, small, 0.6132395, -2.473101, 842.1677, 825.9719, -45.36115, 74.44734, medium, -1.838854, -4.466622, -0.03218625, -0.0005330811, -0.02933789, 0.03118898, -0.00148938, -0.02846585
638175053632776796, 844.1466, 823.1304, -45.36115, 74.46573, medium, -2.141885, -4.594801, 819.9879, 845.243, -44.7025, 73.60587, small, 0.5775365, -2.000395, 844.1466, 823.1304, -45.36115, 74.46573, medium, -2.111886, -4.594802, -0.03219063, -0.0005043335, -0.02954317, 0.03118565, -0.001525345, -0.0284556
638175053632946816, 840.0959, 828.2263, -44.7025, 73.74682, small, -1.723572, -3.935987, 810.6386, 836.3483, -44.7025, 73.66433, small, 1.606498, -2.95671, 840.0959, 828.2263, -44.7025, 73.74681, small, -1.693572, -3.935987, -0.03219713, -0.0005295563, -0.02954515, 0.03125754, -0.001086029, -0.02985692
638175053633116801, 839.8321, 828.6902, -44.7025, 73.73928, small, -1.785074, -3.804469, 810.5621, 834.8485, -44.7025, 73.66782, small, 1.527065, -3.039861, 839.8122, 828.6902, -44.7025, 73.73922, small, -1.75283, -3.804423, -0.03219879, -0.0005623169, -0.02950269, 0.03125726, -0.001098831, -0.02983769
638175053633286803, 839.4467, 827.7382, -44.7025, 73.74673, small, -1.783241, -3.912992, 797.9001, 817.6674, -45.36115, 74.50175, medium, 2.984513, -5.004351, 839.4467, 827.7382, -44.7025, 73.74673, small, -1.753241, -3.912992, -0.03219724, -0.0005552521, -0.02951402, 0.0313298, -0.00036232, -0.0317889
