Time, L Pixel X  , L Pixel Y  , L Pixel Z, L hit point in Z , L Looking At, L World X, L World Y, R Pixel X , R Pixel Y  , R Pixel Z, R hit point in Z , R Looking At, R World X, R World Y, C Pixel X , C Pixel Y  , C Pixel Z, C hit point in Z , C Looking At, C World X, C World Y, L Origin X , L Origin Y  , L Origin Z, R Origin X  , R Origin Y  , R Origin Z
638374042928040067, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.02932596, 0.006769379, -0.05191826
638374042928150086, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.02926851, 0.007401368, -0.05035968
638374042928260064, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.02926851, 0.007401368, -0.05035968
638374042928369957, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.0292827, 0.008885209, -0.052179
638374042928499963, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.02946359, 0.009808564, -0.05282082
638374042928600001, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.03001552, 0.01058992, -0.05294635
638374042928719974, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.03001552, 0.01058992, -0.05294635
638374042928828440, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.03054665, 0.01074257, -0.05138115
638374042928928450, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.0310107, 0.01126787, -0.05192154
638374042929038419, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.0310107, 0.01126787, -0.05192154
638374042929148666, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.03142603, 0.01145689, -0.05212658
638374042929268365, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.03157767, 0.01141501, -0.05189965
638374042929368343, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.03157767, 0.01141501, -0.05189965
638374042929488436, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.03183971, 0.01163689, -0.05270264
638374042929598357, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.03211031, 0.01129642, -0.05157907
638374042929728425, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03416358, 0.007180145, -0.02743755, 0.03211754, 0.0113423, -0.05185932
638374042929818502, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03416358, 0.007180145, -0.02743755, 0.03211754, 0.0113423, -0.05185932
638374042929938354, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.03161371, 0.01169049, -0.053427
638374042930038424, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.03112755, 0.01219733, -0.05565471
638374042930148342, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.03112755, 0.01219733, -0.05565471
638374042930258344, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.0308259, 0.01232307, -0.05648857
638374042930368411, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.03095905, 0.01221205, -0.05638898
638374042930478342, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.03095905, 0.01221205, -0.05638898
638374042930598371, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.0310911, 0.01198053, -0.05592786
638374042930708349, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.03118784, 0.01179218, -0.05563361
638374042930818428, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.0312238, 0.01168884, -0.05543895
638374042930928454, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.0312238, 0.01168884, -0.05543895
638374042931038429, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.03130595, 0.01154579, -0.05520919
638374042931148352, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.03147257, 0.01129257, -0.05455542
638374042931258428, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.03147257, 0.01129257, -0.05455542
638374042931368348, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.03171602, 0.0110109, -0.0537722
638374042931478421, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.03194008, 0.01095128, -0.05385222
638374042931598354, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03587316, 0.01012097, -0.03932631, 0.03190088, 0.01102924, -0.05428609
638374042931708353, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03587316, 0.01012097, -0.03932631, 0.03190088, 0.01102924, -0.05428609
638374042931818344, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03674752, 0.01009067, -0.03962715, 0.03125349, 0.01173178, -0.05667595
638374042931928366, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03740605, 0.009546707, -0.03743758, 0.03077304, 0.01174823, -0.0568407
638374042932038348, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03740605, 0.009546707, -0.03743758, 0.03077304, 0.01174823, -0.0568407
638374042932148415, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03792801, 0.008702072, -0.03447408, 0.03039858, 0.01098949, -0.05440167
638374042932258358, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03824417, 0.008214448, -0.03226549, 0.03019966, 0.01154976, -0.05642851
638374042932368414, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03824417, 0.008214448, -0.03226549, 0.03019966, 0.01154976, -0.05642851
638374042932478700, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.0382516, 0.008105561, -0.03193523, 0.03030145, 0.01072641, -0.05366835
638374042932588350, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.0377955, 0.009089234, -0.03566408, 0.03052834, 0.01199269, -0.0582599
638374042932718351, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03743532, 0.0096875, -0.0377215, 0.03076686, 0.01179884, -0.05780168
638374042932828523, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03743532, 0.0096875, -0.0377215, 0.03076686, 0.01179884, -0.05780168
638374042932928353, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03708554, 0.01007076, -0.03952049, 0.03097371, 0.01127654, -0.05616573
638374042933048441, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03681227, 0.009639572, -0.03869084, 0.03114888, 0.01112082, -0.055857
638374042933148342, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03681227, 0.009639572, -0.03869084, 0.03114888, 0.01112082, -0.055857
638374042933258452, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03645966, 0.01334067, -0.05380591, 0.0313007, 0.0111181, -0.05614731
638374042933368345, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03645657, 0.01018132, -0.04178264, 0.03141748, 0.01094263, -0.05578665
638374042933478670, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03645657, 0.01018132, -0.04178264, 0.03141748, 0.01094263, -0.05578665
638374042933588348, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03653008, 0.009451889, -0.04008522, 0.03138434, 0.01082607, -0.05540903
638374042933708447, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03673618, 0.01007294, -0.04273222, 0.0311451, 0.01079207, -0.05542256
638374042933828669, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03744994, 0.009676804, -0.0428178, 0.03050418, 0.01079092, -0.05605745
638374042933928445, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03744994, 0.009676804, -0.0428178, 0.03050418, 0.01079092, -0.05605745
638374042934038348, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03821643, 0.008663117, -0.04108388, 0.03000853, 0.01056961, -0.05603255
638374042934148403, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03889284, 0.007192566, -0.0364613, 0.02953679, 0.01036803, -0.05619957
638374042934258354, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03889284, 0.007192566, -0.0364613, 0.02953679, 0.01036803, -0.05619957
638374042934368417, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03953733, 0.006685867, -0.03672574, 0.02922641, 0.01021245, -0.05634133
638374042934478351, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03921657, 0.006882614, -0.03658126, 0.02935634, 0.01013355, -0.05631
638374042934598371, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03887438, 0.006950394, -0.03647009, 0.02954509, 0.01013965, -0.05624149
638374042934698434, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03887438, 0.006950394, -0.03647009, 0.02954509, 0.01013965, -0.05624149
638374042934818348, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.038942, 0.007028626, -0.03648337, 0.02973915, 0.01016403, -0.05618578
638374042934928353, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03881995, 0.004172028, -0.02898537, 0.02997614, 0.01020108, -0.05612428
638374042935038414, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03881995, 0.004172028, -0.02898537, 0.02997614, 0.01020108, -0.05612428
638374042935158353, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03850969, 0.004568314, -0.03043619, 0.03025972, 0.01014223, -0.05608203
638374042935258443, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03821321, 0.005239686, -0.0327522, 0.03043901, 0.01012695, -0.05606067
638374042935368335, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03821321, 0.005239686, -0.0327522, 0.03043901, 0.01012695, -0.05606067
638374042935478350, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03786422, 0.005260315, -0.0333777, 0.03075752, 0.0101001, -0.05602129
638374042935598350, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03734842, 0.006178589, -0.03605803, 0.03103478, 0.01012399, -0.05607462
638374042935698342, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03734842, 0.006178589, -0.03605803, 0.03103478, 0.01012399, -0.05607462
638374042935818453, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03711485, 0.006471985, -0.03624266, 0.03130791, 0.01000165, -0.05556365
638374042935928456, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03645909, 0.0105831, -0.0513608, 0.03158697, 0.01045676, -0.05702352
638374042936038356, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03628447, 0.00718602, -0.03825467, 0.03180121, 0.01077193, -0.05795719
638374042936148356, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03628447, 0.00718602, -0.03825467, 0.03180121, 0.01077193, -0.05795719
638374042936258436, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03602277, 0.007612396, -0.03936348, 0.03200482, 0.01075063, -0.05766257
638374042936368430, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03595899, 0.0108103, -0.05116353, 0.03198877, 0.0107299, -0.05769321
638374042936478430, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03595899, 0.0108103, -0.05116353, 0.03198877, 0.0107299, -0.05769321
638374042936598359, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03644588, 0.006944641, -0.03694458, 0.03165036, 0.01027309, -0.05641986
638374042936698478, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03652808, 0.007111466, -0.03736044, 0.03164746, 0.01031822, -0.05668259
638374042936818345, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03652808, 0.007111466, -0.03736044, 0.03164746, 0.01031822, -0.05668259
638374042936928355, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03638452, 0.007087418, -0.03725812, 0.03176813, 0.01047025, -0.05708637
638374042937038346, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03619774, 0.008029313, -0.04042575, 0.03181371, 0.01060593, -0.05753212
638374042937148354, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03628525, 0.008771301, -0.04339095, 0.03186515, 0.01072539, -0.05785172
638374042937258462, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03628525, 0.008771301, -0.04339095, 0.03186515, 0.01072539, -0.05785172
638374042937368351, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03620777, 0.007170838, -0.03734221, 0.03190593, 0.01096553, -0.05859203
638374042937478351, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03607872, 0.009622071, -0.04622087, 0.03204483, 0.01004231, -0.0554703
638374042937608458, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03595401, 0.00972725, -0.04637313, 0.03213255, 0.01023982, -0.05612973
638374042937698346, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03595401, 0.00972725, -0.04637313, 0.03213255, 0.01023982, -0.05612973
638374042937818357, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03590305, 0.009656236, -0.04595021, 0.03219495, 0.01003038, -0.05528331
638374042937928360, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03589588, 0.009632829, -0.04574126, 0.03215621, 0.01113951, -0.05896788
638374042938040200, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03589588, 0.009632829, -0.04574126, 0.03215621, 0.01113951, -0.05896788
638374042938150105, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03584639, 0.007520401, -0.03761234, 0.03218916, 0.01073857, -0.0574812
638374042938260111, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03582613, 0.00750235, -0.037543, 0.03220932, 0.01060233, -0.05700565
638374042938380169, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03579742, 0.01029146, -0.04820003, 0.03224971, 0.01055823, -0.05705672
638374042938480105, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03579742, 0.01029146, -0.04820003, 0.03224971, 0.01055823, -0.05705672
638374042938600205, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.0357994, 0.01009963, -0.04752411, 0.03225404, 0.01055823, -0.05705672
638374042938710145, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03588216, 0.007418671, -0.03757207, 0.03219425, 0.01030507, -0.05600809
638374042938810112, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03588216, 0.007418671, -0.03757207, 0.03219425, 0.01030507, -0.05600809
638374042938920096, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03600826, 0.007464417, -0.03804796, 0.03210565, 0.01053519, -0.05678016
638374042939040114, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03612422, 0.007453202, -0.03833908, 0.03199767, 0.01051131, -0.05678618
638374042939150189, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03612422, 0.007453202, -0.03833908, 0.03199767, 0.01051131, -0.05678618
638374042939270127, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03616976, 0.008475785, -0.04233705, 0.03195146, 0.01046237, -0.05677919
638374042939370208, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03607831, 0.008513077, -0.04231845, 0.0318931, 0.01046744, -0.05677071
638374042939480101, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03640936, 0.008306428, -0.04240375, 0.03179698, 0.01046825, -0.05678649
638374042939590110, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03640936, 0.008306428, -0.04240375, 0.03179698, 0.01046825, -0.05678649
638374042939700132, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03644618, 0.008259873, -0.04238951, 0.03168244, 0.01046967, -0.05679886
638374042939810101, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03660863, 0.008122269, -0.04243578, 0.03158095, 0.01050935, -0.05681134
638374042939920105, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03660863, 0.008122269, -0.04243578, 0.03158095, 0.01050935, -0.05681134
638374042940030086, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.03694583, 0.008150696, -0.04242131, 0.03148213, 0.01052521, -0.05682239
