Time, L Pixel X  , L Pixel Y  , L Pixel Z, L hit point in Z , L Looking At, L World X, L World Y, R Pixel X , R Pixel Y  , R Pixel Z, R hit point in Z , R Looking At, R World X, R World Y, C Pixel X , C Pixel Y  , C Pixel Z, C hit point in Z , C Looking At, C World X, C World Y, L Origin X , L Origin Y  , L Origin Z, R Origin X  , R Origin Y  , R Origin Z
638372111910090057, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02903932, 0.005723404, -0.04001898, 0.03441553, 0.004845307, -0.04305472
638372111910200040, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02878299, 0.005224549, -0.03383402, 0.0343875, 0.005100251, -0.04327435
638372111910310000, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02870122, 0.005291245, -0.0336225, 0.03447574, 0.004989822, -0.04267234
638372111910419968, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02870122, 0.005291245, -0.0336225, 0.03447574, 0.004989822, -0.04267234
638372111910529980, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02864676, 0.005451935, -0.03365834, 0.03450792, 0.005304505, -0.04331163
638372111910640059, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02866817, 0.006023606, -0.03481098, 0.0346179, 0.005375473, -0.04288211
638372111915084319, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02812267, 0.006066971, -0.03307523, 0.03459914, 0.006201828, -0.04370958
638372111915194306, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02861151, 0.006676835, -0.03518615, 0.03417862, 0.006694763, -0.04544036
638372111915304305, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02861151, 0.006676835, -0.03518615, 0.03417862, 0.006694763, -0.04544036
638372111915414417, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02875436, 0.006189179, -0.03341814, 0.03387265, 0.007134583, -0.04683582
638372111915534407, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02890808, 0.006818909, -0.03574368, 0.03388208, 0.007569657, -0.04828314
638372111915644309, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02890808, 0.006818909, -0.03574368, 0.03388208, 0.007569657, -0.04828314
638372111915754307, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02874886, 0.006419144, -0.03422493, 0.03414297, 0.006558273, -0.0448871
638372111915864309, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02872502, 0.006608795, -0.03511168, 0.03422833, 0.006412979, -0.04481874
638372111915974296, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02894684, 0.007560242, -0.03906638, 0.03428362, 0.006217545, -0.04479672
638372111916084459, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02894684, 0.007560242, -0.03906638, 0.03428362, 0.006217545, -0.04479672
638372111916194527, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02860092, 0.00634401, -0.0351911, 0.03438666, 0.005801026, -0.04416484
638372111916314464, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02848367, 0.006256378, -0.03527344, 0.03444667, 0.005922669, -0.04524858
638372111916414459, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02848367, 0.006256378, -0.03527344, 0.03444667, 0.005922669, -0.04524858
638372111916524460, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02823712, 0.005943054, -0.03456435, 0.03453723, 0.006223526, -0.04687143
638372111916644464, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02819379, 0.006685578, -0.03765253, 0.03492295, 0.005256257, -0.04411137
638372111916754459, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02819379, 0.006685578, -0.03765253, 0.03492295, 0.005256257, -0.04411137
638372111916864796, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02757904, 0.005484269, -0.03335753, 0.03525249, 0.004914871, -0.04312924
638372111916974806, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02740637, 0.005424744, -0.03307048, 0.03540174, 0.00493277, -0.04305306
638372111917084904, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02703789, 0.005349503, -0.03296285, 0.03556459, 0.005717072, -0.04542917
638372111917194899, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02703789, 0.005349503, -0.03296285, 0.03556459, 0.005717072, -0.04542917
638372111917304908, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02627573, 0.003910828, -0.02895561, 0.03617351, 0.004298371, -0.04158821
638372111917414909, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.0260929, 0.004082321, -0.03085556, 0.03656357, 0.003697968, -0.04093765
638372111917524902, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.0260929, 0.004082321, -0.03085556, 0.03656357, 0.003697968, -0.04093765
638372111917644915, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02566292, 0.003740555, -0.03104999, 0.03687149, 0.003967026, -0.04311128
638372111917754916, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02531418, 0.003824661, -0.03197595, 0.03750568, 0.002489319, -0.03968315
638372111917864907, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02488744, 0.003180924, -0.03153, 0.0378933, 0.001808426, -0.03919055
638372111917974901, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02488744, 0.003180924, -0.03153, 0.0378933, 0.001808426, -0.03919055
638372111918084912, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02460739, 0.002826981, -0.03206538, 0.03825957, 0.001301605, -0.03934824
638372111918195249, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02420836, 0.002233139, -0.03171269, 0.03877136, -0.0005893707, -0.03577616
638372111918305154, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02420836, 0.002233139, -0.03171269, 0.03877136, -0.0005893707, -0.03577616
638372111918415222, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02392326, 0.00181926, -0.0320418, 0.03880794, 0.001685471, -0.04162813
638372111918525265, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02372782, 0.001350998, -0.03147974, 0.03814145, 0.003932556, -0.04925925
638372111918635160, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02372782, 0.001350998, -0.03147974, 0.03814145, 0.003932556, -0.04925925
638372111918755153, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.0235379, 0.001281845, -0.0322052, 0.03957962, -0.002828598, -0.03304235
638372111918865165, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02383672, 0.001388916, -0.03224677, 0.03899115, -0.0001791534, -0.03961649
638372111918975168, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02383672, 0.001388916, -0.03224677, 0.03899115, -0.0001791534, -0.03961649
638372111919085325, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02435437, 0.002284485, -0.03321286, 0.03849715, 0.001325485, -0.04210277
638372111919195955, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02424648, 0.002472244, -0.03183576, 0.03858408, 0.001658478, -0.04102204
638372111919305969, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02436693, 0.003773712, -0.03320598, 0.03838312, 0.003107437, -0.04280502
638372111919415952, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02436693, 0.003773712, -0.03320598, 0.03838312, 0.003107437, -0.04280502
638372111919526022, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02429062, 0.004079636, -0.03206683, 0.03841188, 0.003337021, -0.04125411
638372111919635957, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02428131, 0.004576218, -0.03204671, 0.0383498, 0.004305237, -0.0429303
638372111919745954, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02428131, 0.004576218, -0.03204671, 0.0383498, 0.004305237, -0.0429303
638372111919865957, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02450636, 0.004848114, -0.03210066, 0.03839201, 0.00433371, -0.04192746
638372111919976059, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.0245824, 0.004940949, -0.03211511, 0.03834424, 0.00463208, -0.04178786
638372111920086396, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.0245824, 0.004940949, -0.03211511, 0.03834424, 0.00463208, -0.04178786
638372111920196800, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02459241, 0.004996201, -0.03219081, 0.03837326, 0.005015717, -0.04181008
638372111920306787, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02437582, 0.003836441, -0.03257863, 0.03815721, 0.004100373, -0.04204775
638372111920416811, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0, N/A, 0, 0, -0.02460571, 0.004648239, -0.03243041, 0.03827553, 0.005497391, -0.04179718
638372111920526793, 0, 0, 0, 0, N/A, 0, 0, 1066.889, 1329.021, -86.87263, 204.0103, vertical, 500.601, 182.7737, 0, 0, 0, 0, N/A, 0, 0, -0.02460571, 0.004648239, -0.03243041, 0.03827553, 0.005497391, -0.04179718
638372111920636785, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 203.9477, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, -0.02462019, 0.004959015, -0.03250926, 0.0382776, 0.005754028, -0.04184279
638372111920746792, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 0, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, -0.02440828, 0.005035553, -0.03253432, 0.03833046, 0.005600205, -0.04191292
638372111920862519, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 0, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, -0.02440828, 0.005035553, -0.03253432, 0.03833046, 0.005600205, -0.04191292
638372111920972617, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 0, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, -0.0243326, 0.004593689, -0.03263701, 0.03856895, 0.007271301, -0.04152529
638372111921082510, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 0, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, -0.02331099, 0.007337677, -0.03209163, 0.03908831, 0.00620488, -0.04186014
638372111921192575, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 0, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, -0.02331099, 0.007337677, -0.03209163, 0.03908831, 0.00620488, -0.04186014
638372111921302585, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 0, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, -0.02359448, 0.00523111, -0.03245929, 0.03920845, 0.005038391, -0.04213222
638372111921412502, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 0, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, -0.02330466, 0.0055831, -0.03239542, 0.03943854, 0.0048629, -0.04214035
638372111921532514, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 0, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, -0.02330466, 0.0055831, -0.03239542, 0.03943854, 0.0048629, -0.04214035
638372111921652505, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 0, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, -0.0226693, 0.006249863, -0.03219986, 0.03987852, 0.005645508, -0.04189992
638372111921762501, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 0, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, -0.02301393, 0.0046689, -0.03253261, 0.03967937, 0.005754975, -0.04324638
638372111921862517, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 0, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, -0.02239487, 0.005790192, -0.0322213, 0.04007495, 0.005022828, -0.04246185
638372111921972512, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 0, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, -0.02239487, 0.005790192, -0.0322213, 0.04007495, 0.005022828, -0.04246185
638372111922082497, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 0, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, -0.02337692, 0.004505432, -0.03270978, 0.04033994, 0.003489548, -0.03900885
638372111922192720, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 0, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, -0.02282356, 0.005455628, -0.03345393, 0.03926634, 0.006563751, -0.04733626
638372111922302742, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 0, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, -0.02282356, 0.005455628, -0.03345393, 0.03926634, 0.006563751, -0.04733626
638372111922412635, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 0, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, -0.02418294, 0.006904908, -0.04162894, 0.04021684, 0.002867676, -0.03791409
638372111922532651, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 0, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, -0.02301671, 0.005045838, -0.03362077, 0.03981447, 0.003975205, -0.0419737
638372111922642648, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 0, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, -0.02301671, 0.005045838, -0.03362077, 0.03981447, 0.003975205, -0.0419737
638372111923860364, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 0, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.03778226, 0.003414063, -0.04221265
638372111924190271, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 0, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.03567584, 0.003588272, -0.04235709
638372111924300276, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 0, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.0353759, 0.003687775, -0.04249736
638372111924420275, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 0, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.03524173, 0.003755356, -0.04255229
638372111924520275, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 0, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.03524173, 0.003755356, -0.04255229
638372111924640277, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 0, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.03493137, 0.003947327, -0.04264888
638372111924970278, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 0, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.03424367, 0.004218109, -0.04285629
638372111925080271, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 0, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.03388585, 0.004264801, -0.04296608
638372111925190504, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 0, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.03388585, 0.004264801, -0.04296608
638372111925410427, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 0, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.03304958, 0.004346436, -0.04330202
638372111926080894, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 0, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, -0.03161873, 0.002963959, -0.03501215, 0.03179242, 0.004108338, -0.04382668
638372111926194080, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 0, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.03156487, 0.003893845, -0.04395092
638372111926304089, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 0, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.03156487, 0.003893845, -0.04395092
638372111926634081, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 0, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, -0.03264154, 0.001582336, -0.03548698, 0, 0, 0
638372111926744075, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 0, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, -0.03264154, 0.001582336, -0.03548698, 0, 0, 0
638372111926859006, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 0, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, -0.03248058, 0.001408905, -0.03537781, 0.03072136, 0.003563828, -0.04424448
638372111926968981, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 0, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.03112787, 0.00353183, -0.04408535
638372111927078973, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 0, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, 0, 0, 0, 0.03112787, 0.00353183, -0.04408535
638372111927305246, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 0, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, -0.03055612, 0.0007229767, -0.03456659, 0, 0, 0
638372111927415231, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 0, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, -0.03055612, 0.0007229767, -0.03456659, 0, 0, 0
638372111927525221, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 0, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, -0.02967606, -0.0004116364, -0.03460184, 0.03354372, 0.003146027, -0.0431536
638372111927635230, 0, 0, 0, 0, N/A, 0, 0, 1042.585, 1356.628, -86.61141, 0, horizontal, 508.3204, 186.302, 0, 0, 0, 0, N/A, 0, 0, -0.02910695, 0.001315399, -0.03375327, 0.03397328, 0.003076111, -0.04310811
